"book","num","title","title2","originalTitle","composer","composer2","author","author2","theme"
"Ailes de la Foi",313,"À tes pieds, ô divin Maître.",,"We Shall Sleep, But Not Forever","Vail, Silas Jones","Silas Jones Vail","Budry, Edmond Louis","Edmond Louis Budry","Sanctification"
"Ailes de la Foi",314,"Nous mourrons, mais.",,"We Shall Sleep, But Not Forever","Vail, Silas Jones","Silas Jones Vail","Saillens, Ruben","Ruben Saillens","Sanctification"
"Ailes de la Foi",315,"C'est dans la paix que tu dois vivre.",,,"Malan, César","César Malan","Malan, César","César Malan","Sanctification"
"Ailes de la Foi",316,"Seigneur, du sein de la poussière.",,,"Bost, Ami","Ami Bost","Boissier, A.","A. Boissier","Sanctification"
"Ailes de la Foi",317,"Jésus, sa sainte présence.","Fais briller sur moi ta face",,"Harrison, Mlle Annie","Mlle Annie Harrison","Pélaz, Adèle","Adèle Pélaz","Sanctification"
"Ailes de la Foi",318,"Seigneur, ce que je réclame.",,,"Harrison, Mlle Annie","Mlle Annie Harrison","Booth-Clibborn, Mme","Mme Booth-Clibborn","Sanctification"
"Ailes de la Foi",319,"Seul refuge de mon âme.","Jésus, Sauveur, que je t'aime",,"Harrison, Mlle Annie","Mlle Annie Harrison",," ","Sanctification"
"Ailes de la Foi",320,"Mon Sauveur, je voudrais être.",,,"Harrison, Mlle Annie","Mlle Annie Harrison","Saillens, Ruben","Ruben Saillens","Sanctification"
"Ailes de la Foi",321,"Oh ! que ton joug est facile.",,"Now, on land and sea descending","Bortniansky, Dimitri","Dimitri Bortniansky","Maison, Mme de","Mme de Maison","Sanctification"
"Ailes de la Foi",322,"Jésus, à Toi j'appartiens.","Par ton Saint-Esprit","Whiter than Snow","Fischer, William Gustavus","William Gustavus Fischer","Saillens, Ruben","Ruben Saillens","Sanctification"
"Ailes de la Foi",323,"Seigneur, à ton regard de flamme.",,"O love that will not let me go","Peace, Dr Albert Lister","Dr Albert Lister Peace","Budry, Edmond Louis","Edmond Louis Budry","Sanctification"
"Ailes de la Foi",324,"Amour qui m'entraînes.",,"O love that will not let me go","Peace, Dr Albert Lister","Dr Albert Lister Peace","Saillens, Ruben","Ruben Saillens","Sanctification"
"Ailes de la Foi",325,"O Jésus, Maître doux et tendre.",,,"Bischoff, John W.","John W. Bischoff","Bersier, Eugène","Eugène Bersier","Sanctification"
"Ailes de la Foi",326,"O mon Sauveur.",,,"Sweney, John Robson","John Robson Sweney","Coulin, Mlle N.","Mlle N. Coulin","Sanctification"
"Ailes de la Foi",327,"Mon Dieu, que jamais je n'envie.",,"Again, as Evening's Shadow Falls","Oakely, Herbert","Herbert Oakely","Decoppet, Auguste Louis","Auguste Louis Decoppet","Sanctification"
"Ailes de la Foi",328,"Pleine des plus beaux dons.",,,"Bost, Ami","Ami Bost","Recueil de Paris","Recueil de Paris","Sanctification"
"Ailes de la Foi",329,"Fidèle, ne crains point.",,,"Bost, Ami","Ami Bost","Boissier, A.","A. Boissier","Sanctification"
"Ailes de la Foi",330,"Rien ne peut de nos coeurs.",,,"Bost, Ami","Ami Bost","Monod, Théodore","Théodore Monod","Sanctification"
"Ailes de la Foi",331,"Roc séculaire.",,,"Gay, François","François Gay","Toplady, Augustus Montague","Augustus Montague Toplady","Sanctification"
"Ailes de la Foi",332,"J'ai trouvé, j'ai trouvé la voie.",,,"Lutteroth, Mme H.","Mme H. Lutteroth","Monod, Théodore","Théodore Monod","Sanctification"
"Ailes de la Foi",333,"Avec allégresse.","Frères, frères les cœurs en haut",,"Bishop, John","John Bishop","Chatelanat, Charles","Charles Chatelanat","Sanctification"
"Ailes de la Foi",334,"Mon coeur te réclame.",,,"Bishop, John","John Bishop","Paul, Léon","Léon Paul","Sanctification"
"Ailes de la Foi",335,"Avançons-nous joyeux.",,,"Cantiques du Réveil","Cantiques du Réveil","Monod, Mme W.","Mme W. Monod","Sanctification"
"Ailes de la Foi",336,"Mon coeur joyeux.",,,"Malan, César","César Malan","Malan, César","César Malan","Sanctification"
"Ailes de la Foi",337,"Christ nous précédant.",,"Jesu, geh voran","Drese, Adam","Adam Drese","Paul, Léon","Léon Paul","Sanctification"
"Ailes de la Foi",338,"Dans le désert.",,,"Beethoven, Ludwig van","Ludwig van Beethoven","Chavannes, Frédéric","Frédéric Chavannes","Sanctification"
"Ailes de la Foi",339,"Je dois voyager au monde.","Christ est ma vie",,"Malan, César","César Malan","Malan, César","César Malan","Sanctification"
"Ailes de la Foi",340,"Sans attendre.",,"Én törekszem","Recueil de Gütersloh 1853","Recueil de Gütersloh 1853","Borel-Girard, Gustave","Gustave Borel-Girard","Sanctification"
"Ailes de la Foi",341,"Suivez, suivez l'Agneau.",,,"Avocat, M.","M. Avocat","Chatelanat, Charles","Charles Chatelanat","Sanctification"
"Ailes de la Foi",342,"Veille au matin.",,,"Zuberbuhler, Sophia","Sophia Zuberbuhler","Recueil de l'Etoile","Recueil de l'Etoile","Sanctification"
"Ailes de la Foi",343,"Lutte quand l'esprit de grâce.",,,"Recueil de Freylinghausen","Recueil de Freylinghausen","Cantiques imités","Cantiques imités","Sanctification"
"Ailes de la Foi",344,"Voyez, voyez, les voici.",,"Coming, coming !","Husband, Edward","Edward Husband","Saillens, Ruben ; traduit librement de Mac Gill, Jacob Wakefield","Ruben Saillens ; traduit librement de Jacob Wakefield Mac Gill","Activité"
"Ailes de la Foi",345,"Dès que l'aube dépose.",,"Work, for the night is coming","Mason, Dr Lowell","Dr Lowell Mason","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",346,"Écoutez l'appel du Berger.","Cherchons-les, cherchons-les","Bring Them In","Ogden, William Augustine","William Augustine Ogden","Rochedieu, Charles","Charles Rochedieu","Activité"
"Ailes de la Foi",347,"La voix de Christ nous appelle.",,"Out of Darkness into Light","Sankey, Ira David","Ira David Sankey","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",348,"Soleil de justice.",,,"Croft, Dr. William","Dr. William Croft","Cantique morave","Cantique morave","Activité"
"Ailes de la Foi",349,"Semons dès que brille l'aurore.","Ah, répandons la divine semence","What Shall the Harvest Be?","Bliss, Philip-Paul","Philip-Paul Bliss","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",350,"Travaillons et luttons.",,,"Doane, William Howard","William Howard Doane","Humbert, Mlle Amélie","Mlle Amélie Humbert","Activité"
"Ailes de la Foi",351,"Bénis, Seigneur, tes messagers.",,,"Hymne national boër","Hymne national boër","Pélaz, Adèle","Adèle Pélaz","Missions"
"Ailes de la Foi",352,"Torrents d'amour et de grâce.","Je crois à ton sacrifice","Ebenezer","Williams, Thomas John","Thomas John Williams","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",353,"Passez jusques à nous.","Ils viendront des deux hémisphères",,"Hahnemann, P.","P. Hahnemann","Gauthier, Mme V.","Mme V. Gauthier","Missions"
"Ailes de la Foi",354,"Seigneur Jésus.",,,"Malan, César","César Malan","Juillerat-Chasseur, C.","C. Juillerat-Chasseur","Missions"
"Ailes de la Foi",355,"Saints Messagers.",,,"Malan, César","César Malan","Malan, César","César Malan","Activité"
"Ailes de la Foi",356,"Honneur aux vaillants.","Jésus-Christ leur donne un cœur","Dare to Be a Daniel !","Bliss, Philip-Paul","Philip-Paul Bliss","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",357,"Qu'ils sont beaux sur les montagnes.",,,"Air allemand","Air allemand","Recueil Rosselloty","Recueil Rosselloty","Activité"
"Ailes de la Foi",358,"Debout, soldats du Christ.",,"O come, All Ye Faithful","Reading, John","John Reading","Tophel, Gustave","Gustave Tophel","Activité"
"Ailes de la Foi",359,"Debout, sainte cohorte.",,"Stand up, stand up for Jesus","Webb, George James","George James Webb","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",360,"Debout, sainte cohorte.",,"Stand up for Jesus","Geibel, Adam","Adam Geibel","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",361,"La Foi…",,,"Ewan, M.","M. Ewan","Zinzendorf, Nicolaus Ludwig von","Nicolaus Ludwig von Zinzendorf","Activité"
"Ailes de la Foi",362,"Levons-nous frères.",,"While sheperds watched their flocks","Haendel, George Frideric","George Frideric Haendel","Hoseman, Jean-Jacques","Jean-Jacques Hoseman","Activité"
"Ailes de la Foi",363,"Le Fils de Dieu déploie au vent.",,,"Cantiques populaires","Cantiques populaires","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",364,"Sentinelle vigilante.","La nuit passe, le matin","Guide Me, O Thou Great Jehovah","Hastings, Thomas","Thomas Hastings","Humbert, Mlle Amélie","Mlle Amélie Humbert","Activité"
"Ailes de la Foi",365,"Le signal de la victoire.","Je viens, combattez encore","Hold the Fort","Bliss, Philip-Paul","Philip-Paul Bliss","Barde, Edouard","Edouard Barde","Activité"
"Ailes de la Foi",366,"Voyez l'étendard céleste.","Tenez ferme, car j'avance","Hold the Fort","Bliss, Philip-Paul","Philip-Paul Bliss","Saillens, Ruben","Ruben Saillens","Activité"
"Ailes de la Foi",367,"Il est une sainte guerre.",,"Unser Herrscher","Neander, Joachim","Joachim Neander","Monod, Edouard","Edouard Monod","Activité"
"Ailes de la Foi",368,"Vous qui gardez les murs.",,,"Malan, César","César Malan","Malan, César","César Malan","Activité"
"Ailes de la Foi",369,"À moi les coeurs braves !","A Toi, divin Maître",,"Mercer, J.","J. Mercer","Monod, Edouard","Edouard Monod","Activité"
"Ailes de la Foi",370,"À de nouveaux combats.","Arme nos bras, arme nos cœurs",,,,"Budry, Edmond Louis","Edmond Louis Budry","Activité"
"Ailes de la Foi",371,"Soldats du Christ, au combat !",,,"Ambresin, Fr.","Fr. Ambresin","Hollard, Henri","Henri Hollard","Activité"
"Ailes de la Foi",372,"Triomphons, chantons d'allégresse.","Triomphe, triomphe","O Zion acclaim your Redeemer","Mac Granahan, James","James Mac Granahan","Humbert, Mlle Amélie","Mlle Amélie Humbert","Victoire"
"Ailes de la Foi",373,"Mort avec Christ.","Jour après jour","Moment by moment","Whittle, Dr Daniel Webster","Dr Daniel Webster Whittle","Saillens, Ruben","Ruben Saillens","Victoire"
"Ailes de la Foi",374,"Plus que vainqueurs !",,,"Ambresin, Fr.","Fr. Ambresin","Ambresin, Fr.","Fr. Ambresin","Victoire"
"Ailes de la Foi",375,"C'est un rempart que notre Dieu.",,"Ein feste Burg ist unser Gott","Walther, Johann ou Luther, Martin","Johann Walther ou Martin Luther","Luther, Martin ; traduit par Saillens, Ruben","Martin Luther ; traduit par Ruben Saillens","Victoire"
"Ailes de la Foi",376,"Je la connais, cette joie.",,,"Malan, César","César Malan","Malan, César","César Malan","Victoire"
"Ailes de la Foi",377,"À celui qui sera vainqueur.","Victoire, force, honneur","Singing all the time","Stebbins, George Coles","George Coles Stebbins","Humbert, Mlle Amélie","Mlle Amélie Humbert","Victoire"
"Ailes de la Foi",378,"La croix que Dieu me donne.",,,"Urhan, Christian","Christian Urhan","Malan, César","César Malan","Epreuve - Consolation"
"Ailes de la Foi",379,"Maître, entends-tu la tempête.","Il parle aux flots en démence","Master, the Tempest is Raging","Palmer, Horatio Richmond","Horatio Richmond Palmer",,,"Epreuve - Consolation"
"Ailes de la Foi",380,"Jésus, ami de mon âme.","Ta puissance est efficace","Jesus, Lover of my Soul","Holbrook, Joseph Perry","Joseph Perry Holbrook","Legros, A.-J.-T.","A.-J.-T. Legros","Epreuve - Consolation"
"Ailes de la Foi",381,"Plus le mal est pressant.",,,"Beethoven, Ludwig van","Ludwig van Beethoven","Monod, Edouard","Edouard Monod","Epreuve - Consolation"
"Ailes de la Foi",382,"Quand ton peuple au désert.",,,"Beethoven, Ludwig van","Ludwig van Beethoven","Saillens, Ruben","Ruben Saillens","Epreuve - Consolation"
"Ailes de la Foi",383,"Lève les yeux vers Christ.",,,"Mélodie hébraïque","Mélodie hébraïque","Saillens, Ruben","Ruben Saillens","Epreuve - Consolation"
"Ailes de la Foi",384,"C'est moi, c'est moi qui vous console.",,,"Beethoven, Ludwig van","Ludwig van Beethoven","Lutteroth, Henri","Henri Lutteroth","Epreuve - Consolation"
"Ailes de la Foi",385,"Une nacelle en silence.",,,"Bradbury, Willliam Batchelder","Willliam Batchelder Bradbury","Mégroz, Mme","Mme Mégroz","Epreuve - Consolation"
"Ailes de la Foi",386,"Trop souvent je murmure.","L'Eternel pourvoira",,"Lasserre, Mlle E.","Mlle E. Lasserre","Coulin, Mlle N.","Mlle N. Coulin","Epreuve - Consolation"
"Ailes de la Foi",387,"Ne crains rien, je t'aime.","Non, jamais tout seul",,"Mélodie anglaise","Mélodie anglaise","Schürer, Mlle E.","Mlle E. Schürer","Epreuve - Consolation"
"Ailes de la Foi",388,"Quand le ciel devient menaçant.","Rassurez-vous, c'est moi",,"Hastings, Thomas","Thomas Hastings","Cantiques du Réveil","Cantiques du Réveil","Epreuve - Consolation"
"Ailes de la Foi",389,"Viens, âme qui pleure.",,"Go bury by Sorrow","Bliss, Philip-Paul","Philip-Paul Bliss","Lelièvre, Jean Wesley","Jean Wesley Lelièvre","Epreuve - Consolation"
